实体一,名称一,实体二,名称二,关系
车型,天际ME7 2020款 Pilot edition 领航版 530km,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势X PHEV 2020款 2.0T 启航版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势X PHEV 2020款 2.0T 经典版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势X PHEV 2020款 2.0T 运动版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势X PHEV 2020款 2.0T 旗舰版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势N8 DM 2023款 四驱超混旗舰七座版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势N8 DM 2023款 四驱超混旗舰六座版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势 2018款 450 时尚版,价格区间,10-20万,IN_PRICE_RANGE
车型,腾势 2018款 500 时尚版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势 2018款 500 荣耀版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势 2017款 时尚版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势 2017款 尊贵版,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势 2017款 荣耀版,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势 2014款 时尚版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势 2014款 尊贵版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势N8L DM 2025款 尊荣型,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N8L DM 2025款 旗舰型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势X BEV 2020款 启航版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势X BEV 2020款 经典版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势X BEV 2020款 运动版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势X BEV 2020款 旗舰版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 EV 2025款 两驱尊航型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 EV 2025款 智驾版 620 两驱豪华型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 EV 2025款 智驾版 600 四驱尊贵型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 EV 2025款 智驾版 600 四驱旗舰型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 EV 2024款 620 两驱尊享型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 EV 2024款 600 四驱尊贵型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 EV 2024款 600 四驱旗舰型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 两驱尊航型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 四驱尊航型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 四驱至尊型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 智驾版 1100 豪华型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 智驾版 1020 四驱尊享型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 智驾版 1020 四驱尊贵型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 智驾版 1020 四驱尊荣型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 DM 2025款 智驾版 1020 四驱旗舰型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势D9 DM 2024款 980 四驱尊贵型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9 EV 2024款 630 四驱Pro版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9 EV 2024款 630 四驱Max版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9 DM 2024款 1100 四驱Pro版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9 DM 2024款 1100 四驱Max版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9 DM 2024款 1100 四驱Ultra版,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势Z9GT EV 2024款 630 四驱Pro版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9GT EV 2024款 630 四驱Max版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势N9 DM 2026款 尊荣型,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势N9 DM 2026款 尊越型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势N9 DM 2026款 旗舰型,价格区间,40-50万,IN_PRICE_RANGE
车型,腾势N7 2025款 702 两驱智驾双激光尊荣版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2025款 702 两驱智驾双激光猎影版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2025款 630 四驱智驾双激光旗舰版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2024款 550 两驱智驾Pro版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2024款 702 两驱智驾Pro版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2024款 702 两驱智驾Pro猎影版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2024款 630 四驱智驾Max版,价格区间,20-30万,IN_PRICE_RANGE
车型,腾势N7 2024款 630 四驱智驾Ultra版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9GT DM 2024款 1100 四驱Pro版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9GT DM 2024款 1100 四驱Max版,价格区间,30-40万,IN_PRICE_RANGE
车型,腾势Z9GT DM 2024款 1100 四驱Ultra版,价格区间,40-50万,IN_PRICE_RANGE
车型,泰卡特 T1 2014款 2.7L 标准型,价格区间,50万以上,IN_PRICE_RANGE
车型,泰卡特 T2 2014款 2.7L 标准型,价格区间,50万以上,IN_PRICE_RANGE
车型,泰卡特 T3 2014款 3.4L 标准型,价格区间,50万以上,IN_PRICE_RANGE
车型,泰卡特 T7 2014款 3.0T 柴油标准型,价格区间,50万以上,IN_PRICE_RANGE
车型,泰卡特 T7 2014款 3.6L 汽油标准型,价格区间,50万以上,IN_PRICE_RANGE
车型,泰卡特 T7 2014款 3.0T Hybrid,价格区间,50万以上,IN_PRICE_RANGE
车型,泰卡特 T9 2014款 3.0T 标准型,价格区间,50万以上,IN_PRICE_RANGE
车型,拓锐斯特V-Class 2023款 2.0T 銡星 Venus,价格区间,50万以上,IN_PRICE_RANGE
车型,拓锐斯特V-Class 2022款 2.0T 锦绣河山,价格区间,50万以上,IN_PRICE_RANGE
车型,拓锐斯特V-Class 2022款 2.0T 蓝色多瑙河,价格区间,50万以上,IN_PRICE_RANGE
车型,拓锐斯特V-Class 2022款 2.0T 玉树红花,价格区间,50万以上,IN_PRICE_RANGE
车型,东风猛士 2024款 升顶版,价格区间,50万以上,IN_PRICE_RANGE
车型,神行太保 2022款 五十铃D-MAX,价格区间,30-40万,IN_PRICE_RANGE
车型,神行太保 2021款 神行太保,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2023款 V362 柴油版,价格区间,20-30万,IN_PRICE_RANGE
车型,神行者 2023款 U型卡座版,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2021款 神行者D518,价格区间,20-30万,IN_PRICE_RANGE
车型,神行者 2021款 F328 U型卡座,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2021款 F338 后卫生间,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2021款 F348 航空座椅+电动吊床,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2021款 F358 升顶,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2021款 V362,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2021款 神行者D590双胎,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2020款 途俊,价格区间,30-40万,IN_PRICE_RANGE
车型,神行者 2020款 V362中轴低顶,价格区间,30-40万,IN_PRICE_RANGE
车型,十三太保 2024款 江铃大道豪华版,价格区间,30-40万,IN_PRICE_RANGE
车型,十三太保 2024款 星际H豪华版,价格区间,40-50万,IN_PRICE_RANGE
车型,十三太保 2023款 豪华版,价格区间,40-50万,IN_PRICE_RANGE
车型,神龙大侠 2024款 江铃大道豪华版,价格区间,40-50万,IN_PRICE_RANGE
车型,神龙大侠 2023款 星际H 豪华版,价格区间,40-50万,IN_PRICE_RANGE
车型,神龙大侠 2022款 神龙大侠,价格区间,40-50万,IN_PRICE_RANGE
车型,神龙大侠 2022款 D-MAX,价格区间,40-50万,IN_PRICE_RANGE
车型,PN货车 2010款 1.0L-1010PLNNF单排,价格区间,0-10万,IN_PRICE_RANGE
车型,PN货车 2010款 1.0L-1020PSLNNF双排,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱Air ev晴空 2022款 两座 标准版,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱Air ev晴空 2022款 两座 进阶版,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱Air ev晴空 2022款 四座 标准版,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱Air ev晴空 2022款 四座 进阶版,价格区间,0-10万,IN_PRICE_RANGE
车型,星光560 EV 2026款 500km 豪华型,价格区间,0-10万,IN_PRICE_RANGE
车型,星光560 PHEV 2026款 125km 豪华型,价格区间,0-10万,IN_PRICE_RANGE
车型,星光560 2026款 1.5T 6MT 舒适型,价格区间,0-10万,IN_PRICE_RANGE
车型,星光560 2026款 1.5T CVT 精英型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2025款 60km 进阶型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2025款 130km 领航型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2025款 130km 旗舰型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2025款 130km 高功率旗舰型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2024款 60km 进阶型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2024款 130km 领航型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光S PHEV 2024款 130km 旗舰型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光S EV 2025款 510KM 领航型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光S EV 2025款 510KM 旗舰型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱之光 2023款 1.5L 实用型 5/7座 LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱之光 2023款 1.5L 实用型封窗版 2座 LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2023款 1.5L S 基本型 5/7座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2023款 1.5L S 基本型封窗版 2座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 基本型 5座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 基本型 7座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 基本型封窗车 2座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 基本型封窗车 5座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型助力版 5座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型助力版 7座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型封窗车助力版 2座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型封窗车助力版 5座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型空调版 5座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型空调版 7座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型封窗车空调版 2座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光 2022款 1.2L S 标准型封窗车空调版 5座,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光V 2020款 1.5L实用型国VI LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光V 2020款 1.5L标准型国VI LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光V 2019款 1.5L实用型国VI LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光V 2019款 1.5L封窗车实用型国VI LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光V 2019款 1.5L标准型国VI LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2025款 1.5L 手动实用型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2025款 1.5L 手动舒适型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 1.5L 经典款S手动 电动助力 LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动基本型封窗车 液压助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动基本型 液压助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动标准型 液压助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动舒适型 液压助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动基本型封窗车 电动助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动基本型 电动助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动标准型 电动助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光 2021款 改款 1.5L S手动舒适型 电动助力,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光EV 2025款 510km 智能进阶型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光EV 2025款 610km 智能进阶型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱星光EV 2025款 610km 智能旗舰型,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2025款  205km 磷酸铁锂 四门版 进阶款,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2025款 205km 磷酸铁锂 四门版 臻享款,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2025款 205km 磷酸铁锂 四门版 臻享+款,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2025款 301km 四门版 臻享+款,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2024款 120km 磷酸铁锂,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2024款 170km 三元锂,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2024款 170km 磷酸铁锂,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2024款 215km青春版 磷酸铁锂,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱宏光MINIEV 2024款 215km进阶版 磷酸铁锂,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光PHEV 2025款 70km 智能标准型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光PHEV 2025款 150km 智能进阶型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱星光PHEV 2025款 150km 智能领航型,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱E5 2024款 410KM版,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱E5 2024款 510KM版,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 基本型超长款双后轮单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 舒适型超长款双后轮单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 基本型超长款双后轮双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 舒适型超长款双后轮双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 基本型超长款双后轮单排 2座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 舒适型超长款双后轮单排 2座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 基本型超长款双后轮双排 5座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2024款 2.0L 舒适型超长款双后轮双排 5座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 1.5L 基本型单排LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 1.5L 基本型双排LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型加长版单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 标准型加长版单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型加长版双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 标准型加长版双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型双后轮单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 舒适型双后轮单排 2座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型双后轮双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 舒适型双后轮双排 5座 LJM20B,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型双后轮单排 2座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 舒适型双后轮单排 2座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 基本型双后轮双排 5座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2023款 2.0L 舒适型双后轮双排 5座 CNG,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.5L 基本型加长单排LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.5L 基本型加长双排LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.5L 标准型加长单排LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.5L 标准型加长双排LAR,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 基本型加长单排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 基本型加长双排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 标准型加长单排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 标准型加长双排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 基本型(3吨)加长单排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 基本型(3吨)加长双排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 舒适型(3吨)加长单排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱荣光新卡 2022款 1.8L 舒适型(3吨)加长双排LJ479Q6,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱微旅车 2022款 舒适版,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱微旅车 2022款 豪华版,价格区间,0-10万,IN_PRICE_RANGE
车型,五菱电卡 2022款 经济适用型安驰35.904kWh,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2022款 尊享型国轩40.55kWh,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车鹏辉43.2kWh柳机电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车宁德41.86kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车宁德41.86kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车力神41.6kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车力神41.6kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车鹏辉36.16kWh柳机电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 载货车鹏辉36.16kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.91米货箱宁德41.86kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.91米货箱宁德41.86kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.91米货箱力神41.6kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.91米货箱力神41.6kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.9米货箱宁德41.86kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.9米货箱宁德41.86kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.9米货箱力神41.6kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 厢式运输车2.9米货箱力神41.6kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 仓栅式运输车宁德41.86kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 仓栅式运输车宁德41.86kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 仓栅式运输车力神41.6kWh汇川2代电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱电卡 2021款 仓栅式运输车力神41.6kWh通宇电控,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2023款 单排 C型售货车,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2023款 单排单层货柜车非侧开门,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2023款 单排单层货柜车侧开门,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2023款 单排双层货柜车非侧开门,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2023款 单排双层货柜车侧开门,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2023款 单排仓栅车,价格区间,10-20万,IN_PRICE_RANGE
车型,五菱荣光小卡EV 2022款 单排基本型,价格区间,10-20万,IN_PRICE_RANGE
